,PM2.5,Season,Dew,Humi,Pres,Temp,W_dir,W_speed,Prec,Prec_cum
2010-01-12 21:00:00,22.0,4,-24.0,36.0,1033.0,-12.0,NW,142.15,0.0,0.0
2010-01-12 22:00:00,22.0,4,-23.0,39.0,1033.0,-12.0,NW,150.2,0.0,0.0
2010-01-12 23:00:00,15.0,4,-23.0,39.0,1034.0,-12.0,NW,160.03,0.0,0.0
2010-01-13 00:00:00,16.0,4,-24.0,36.0,1034.0,-12.0,NW,169.86,0.0,0.0
2010-01-13 01:00:00,11.0,4,-24.0,36.0,1033.0,-12.0,NW,178.8,0.0,0.0
2010-01-13 02:00:00,11.0,4,-25.0,33.0,1033.0,-12.0,NW,189.98,0.0,0.0
2010-01-13 03:00:00,12.0,4,-24.0,39.0,1033.0,-13.0,NW,198.03,0.0,0.0
2010-01-13 04:00:00,11.0,4,-25.0,33.0,1032.0,-12.0,NW,205.18,0.0,0.0
2010-01-13 05:00:00,12.0,4,-25.0,33.0,1033.0,-12.0,NW,215.01,0.0,0.0
2010-01-13 06:00:00,27.0,4,-25.0,33.0,1032.0,-12.0,NW,226.19,0.0,0.0
2010-01-13 07:00:00,28.0,4,-25.0,33.0,1032.0,-12.0,NW,235.13,0.0,0.0
2010-01-13 08:00:00,34.0,4,-25.0,33.0,1032.0,-12.0,NW,243.18,0.0,0.0
2010-01-13 09:00:00,33.0,4,-23.0,36.0,1033.0,-11.0,NW,252.12,0.0,0.0
2010-01-13 10:00:00,36.0,4,-23.0,33.0,1033.0,-10.0,NW,257.93,0.0,0.0
2010-01-13 11:00:00,26.0,4,-22.0,34.0,1033.0,-9.0,NW,263.74,0.0,0.0
2010-01-13 12:00:00,49.0,4,-21.0,34.0,1031.0,-8.0,NW,270.89,0.0,0.0
2010-01-13 13:00:00,52.0,4,-21.0,29.0,1030.0,-6.0,NW,278.94,0.0,0.0
2010-01-13 14:00:00,47.0,4,-20.0,29.0,1029.0,-5.0,NW,286.99,0.0,0.0
2010-01-13 15:00:00,47.0,4,-22.0,24.0,1028.0,-5.0,NW,294.14,0.0,0.0
2010-01-13 16:00:00,39.0,4,-21.0,27.0,1028.0,-5.0,NW,299.06,0.0,0.0
2010-01-13 17:00:00,59.0,4,-19.0,37.0,1028.0,-7.0,SE,1.79,0.0,0.0
2010-01-13 18:00:00,76.0,4,-19.0,40.0,1028.0,-8.0,cv,0.45,0.0,0.0
2010-01-13 19:00:00,96.0,4,-20.0,40.0,1028.0,-9.0,cv,1.34,0.0,0.0
2010-01-13 20:00:00,95.0,4,-19.0,47.0,1027.0,-10.0,SE,1.79,0.0,0.0
2010-01-13 21:00:00,68.0,4,-19.0,60.0,1027.0,-13.0,cv,0.89,0.0,0.0
2010-01-13 22:00:00,65.0,4,-18.0,60.0,1027.0,-12.0,cv,1.78,0.0,0.0
2010-01-13 23:00:00,75.0,4,-18.0,66.0,1027.0,-13.0,NE,0.89,0.0,0.0
2010-01-14 00:00:00,257.0,4,-18.0,71.0,1026.0,-14.0,NE,1.78,0.0,0.0
2010-01-14 01:00:00,174.0,4,-20.0,65.0,1025.0,-15.0,NE,2.67,0.0,0.0
2010-01-14 02:00:00,164.0,4,-20.0,65.0,1025.0,-15.0,NW,0.89,0.0,0.0
2010-01-14 03:00:00,161.0,4,-20.0,71.0,1025.0,-16.0,NW,1.78,0.0,0.0
2010-01-14 04:00:00,137.0,4,-20.0,71.0,1024.0,-16.0,NW,3.57,0.0,0.0
2010-01-14 05:00:00,92.0,4,-21.0,71.0,1024.0,-17.0,NW,6.7,0.0,0.0
2010-01-14 06:00:00,64.0,4,-19.0,65.0,1023.0,-14.0,NW,10.72,0.0,0.0
2010-01-14 07:00:00,87.0,4,-21.0,71.0,1023.0,-17.0,NW,13.85,0.0,0.0
2010-01-14 08:00:00,87.0,4,-19.0,71.0,1024.0,-15.0,NW,15.64,0.0,0.0
2010-01-14 09:00:00,84.0,4,-19.0,65.0,1024.0,-14.0,NW,18.77,0.0,0.0
2010-01-14 10:00:00,95.0,4,-18.0,51.0,1024.0,-10.0,NW,22.79,0.0,0.0
2010-01-14 11:00:00,79.0,4,-17.0,52.0,1023.0,-9.0,NW,24.58,0.0,0.0
2010-01-14 12:00:00,75.0,4,-16.0,45.0,1023.0,-6.0,NW,26.37,0.0,0.0
2010-01-14 13:00:00,79.0,4,-17.0,38.0,1022.0,-5.0,NW,28.16,0.0,0.0
2010-01-14 14:00:00,86.0,4,-16.0,41.0,1022.0,-5.0,NW,29.95,0.0,0.0
2010-01-14 15:00:00,72.0,4,-15.0,42.0,1022.0,-4.0,NW,33.08,0.0,0.0
2010-01-14 16:00:00,89.0,4,-16.0,38.0,1023.0,-4.0,cv,0.89,0.0,0.0
2010-01-14 17:00:00,94.0,4,-15.0,45.0,1025.0,-5.0,SE,1.79,0.0,0.0
2010-01-14 18:00:00,69.0,4,-14.0,42.0,1026.0,-3.0,NW,5.81,0.0,0.0
2010-01-14 19:00:00,49.0,4,-16.0,35.0,1027.0,-3.0,NW,11.62,0.0,0.0
2010-01-14 20:00:00,33.0,4,-15.0,42.0,1029.0,-4.0,NW,20.56,0.0,0.0
2010-01-14 21:00:00,27.0,4,-16.0,41.0,1031.0,-5.0,NW,24.58,0.0,0.0
2010-01-14 22:00:00,20.0,4,-17.0,41.0,1032.0,-6.0,NE,3.13,0.0,0.0
2010-01-14 23:00:00,36.0,4,-18.0,38.0,1033.0,-6.0,NE,8.05,0.0,0.0
2010-01-15 00:00:00,37.0,4,-19.0,37.0,1034.0,-7.0,NE,13.86,0.0,0.0
2010-01-15 01:00:00,30.0,4,-17.0,48.0,1035.0,-8.0,NW,5.81,0.0,0.0
2010-01-15 02:00:00,18.0,4,-18.0,51.0,1035.0,-10.0,NW,11.62,0.0,0.0
2010-01-15 03:00:00,21.0,4,-19.0,47.0,1036.0,-10.0,NW,14.75,0.0,0.0
2010-01-15 04:00:00,13.0,4,-19.0,40.0,1036.0,-9.0,NW,19.67,0.0,0.0
2010-01-15 05:00:00,23.0,4,-19.0,40.0,1036.0,-9.0,NE,7.15,0.0,0.0
2010-01-15 06:00:00,26.0,4,-20.0,40.0,1037.0,-9.0,NE,12.96,0.0,0.0
2010-01-15 07:00:00,27.0,4,-19.0,44.0,1037.0,-9.0,NE,18.77,0.0,0.0
2010-01-15 08:00:00,30.0,4,-19.0,40.0,1038.0,-8.0,NE,22.79,0.0,0.0
2010-01-15 09:00:00,28.0,4,-19.0,40.0,1039.0,-8.0,NE,28.6,0.0,0.0
2010-01-15 10:00:00,26.0,4,-19.0,37.0,1039.0,-7.0,NE,35.75,0.0,0.0
2010-01-15 11:00:00,26.0,4,-18.0,38.0,1039.0,-6.0,NE,41.56,0.0,0.0
2010-01-15 12:00:00,31.0,4,-18.0,35.0,1039.0,-5.0,NE,45.58,0.0,0.0
2010-01-15 13:00:00,35.0,4,-17.0,35.0,1038.0,-4.0,NW,1.79,0.0,0.0
2010-01-15 14:00:00,36.0,4,-16.0,35.0,1037.0,-3.0,cv,0.89,0.0,0.0
2010-01-15 15:00:00,37.0,4,-17.0,33.0,1037.0,-3.0,cv,1.78,0.0,0.0
2010-01-15 16:00:00,64.0,4,-17.0,30.0,1037.0,-2.0,cv,2.23,0.0,0.0
2010-01-15 17:00:00,83.0,4,-15.0,45.0,1036.0,-5.0,SE,0.89,0.0,0.0
2010-01-15 18:00:00,91.0,4,-15.0,48.0,1036.0,-6.0,cv,0.89,0.0,0.0
2010-01-15 19:00:00,90.0,4,-15.0,48.0,1037.0,-6.0,cv,1.78,0.0,0.0
2010-01-15 20:00:00,102.0,4,-14.0,53.0,1037.0,-6.0,SE,1.79,0.0,0.0
2010-01-15 21:00:00,94.0,4,-14.0,61.0,1036.0,-8.0,SE,3.58,0.0,0.0
2010-01-15 22:00:00,87.0,4,-14.0,72.0,1037.0,-10.0,cv,0.89,0.0,0.0
2010-01-15 23:00:00,141.0,4,-15.0,78.0,1036.0,-11.0,cv,1.78,0.0,0.0
2010-01-16 00:00:00,211.0,4,-15.0,72.0,1036.0,-11.0,cv,2.67,0.0,0.0
2010-01-16 01:00:00,242.0,4,-16.0,78.0,1036.0,-13.0,NE,0.89,0.0,0.0
2010-01-16 02:00:00,271.0,4,-16.0,72.0,1036.0,-12.0,cv,0.89,0.0,0.0
2010-01-16 03:00:00,249.0,4,-16.0,78.0,1035.0,-13.0,NE,0.89,0.0,0.0
2010-01-16 04:00:00,200.0,4,-15.0,78.0,1035.0,-12.0,NE,1.78,0.0,0.0
2010-01-16 05:00:00,147.0,4,-14.0,72.0,1034.0,-10.0,NW,1.79,0.0,0.0
2010-01-16 06:00:00,114.0,4,-15.0,66.0,1034.0,-10.0,NW,2.68,0.0,0.0
2010-01-16 07:00:00,102.0,4,-15.0,72.0,1034.0,-11.0,NW,4.47,0.0,0.0
2010-01-16 08:00:00,108.0,4,-15.0,72.0,1034.0,-11.0,NW,6.26,0.0,0.0
2010-01-16 09:00:00,135.0,4,-14.0,67.0,1034.0,-9.0,NW,8.05,0.0,0.0
2010-01-16 10:00:00,120.0,4,-14.0,67.0,1034.0,-9.0,NW,9.84,0.0,0.0
2010-01-16 11:00:00,148.0,4,-13.0,57.0,1034.0,-6.0,cv,0.89,0.0,0.0
2010-01-16 12:00:00,127.0,4,-13.0,53.0,1033.0,-5.0,NW,1.79,0.0,0.0
2010-01-16 13:00:00,128.0,4,-12.0,53.0,1031.0,-4.0,cv,0.89,0.0,0.0
2010-01-16 14:00:00,140.0,4,-12.0,49.0,1031.0,-3.0,cv,1.78,0.0,0.0
2010-01-16 15:00:00,148.0,4,-12.0,49.0,1030.0,-3.0,cv,2.67,0.0,0.0
2010-01-16 16:00:00,150.0,4,-11.0,53.0,1030.0,-3.0,cv,3.56,0.0,0.0
2010-01-16 17:00:00,154.0,4,-11.0,58.0,1031.0,-4.0,NE,0.89,0.0,0.0
2010-01-16 18:00:00,197.0,4,-12.0,67.0,1031.0,-7.0,cv,0.89,0.0,0.0
2010-01-16 19:00:00,235.0,4,-12.0,67.0,1032.0,-7.0,cv,1.78,0.0,0.0
2010-01-16 20:00:00,261.0,4,-12.0,72.0,1032.0,-8.0,cv,2.23,0.0,0.0
2010-01-16 21:00:00,269.0,4,-12.0,78.0,1032.0,-9.0,cv,3.12,0.0,0.0
2010-01-16 22:00:00,266.0,4,-13.0,85.0,1032.0,-11.0,NW,0.89,0.0,0.0
2010-01-16 23:00:00,263.0,4,-14.0,78.0,1032.0,-11.0,NW,2.68,0.0,0.0
2010-01-17 00:00:00,241.0,4,-15.0,78.0,1032.0,-12.0,NW,5.81,0.0,0.0
2010-01-17 01:00:00,205.0,4,-14.0,78.0,1032.0,-11.0,cv,0.45,0.0,0.0
2010-01-17 02:00:00,160.0,4,-14.0,78.0,1031.0,-11.0,cv,1.34,0.0,0.0
2010-01-17 03:00:00,150.0,4,-14.0,85.0,1031.0,-12.0,NW,1.79,0.0,0.0
2010-01-17 04:00:00,148.0,4,-14.0,78.0,1031.0,-12.0,NW,3.58,0.0,0.0
2010-01-17 05:00:00,208.0,4,-14.0,72.0,1030.0,-10.0,NW,6.71,0.0,0.0
2010-01-17 06:00:00,209.0,4,-14.0,78.0,1030.0,-11.0,NW,9.84,0.0,0.0
2010-01-17 07:00:00,183.0,4,-15.0,66.0,1030.0,-10.0,NW,11.63,0.0,0.0
2010-01-17 08:00:00,161.0,4,-13.0,78.0,1030.0,-10.0,NW,14.76,0.0,0.0
2010-01-17 09:00:00,182.0,4,-13.0,67.0,1030.0,-8.0,NW,17.89,0.0,0.0
2010-01-17 10:00:00,230.0,4,-12.0,62.0,1030.0,-6.0,cv,0.45,0.0,0.0
2010-01-17 11:00:00,170.0,4,-11.0,62.0,1030.0,-5.0,cv,1.34,0.0,0.0
2010-01-17 12:00:00,172.0,4,-11.0,58.0,1029.0,-4.0,cv,2.23,0.0,0.0
2010-01-17 13:00:00,154.0,4,-11.0,53.0,1028.0,-3.0,cv,3.12,0.0,0.0
2010-01-17 14:00:00,166.0,4,-10.0,50.0,1027.0,-1.0,cv,4.01,0.0,0.0
2010-01-17 15:00:00,177.0,4,-11.0,46.0,1027.0,-1.0,cv,4.46,0.0,0.0
2010-01-17 16:00:00,191.0,4,-10.0,50.0,1026.0,-1.0,SE,0.89,0.0,0.0
2010-01-17 17:00:00,212.0,4,-10.0,58.0,1026.0,-3.0,SE,1.78,0.0,0.0
2010-01-17 18:00:00,250.0,4,-10.0,67.0,1027.0,-5.0,SE,2.67,0.0,0.0
2010-01-17 19:00:00,268.0,4,-10.0,73.0,1027.0,-6.0,NE,0.89,0.0,0.0
2010-01-17 20:00:00,317.0,4,-11.0,73.0,1027.0,-7.0,cv,0.45,0.0,0.0
2010-01-17 21:00:00,291.0,4,-10.0,79.0,1027.0,-7.0,cv,0.9,0.0,0.0
2010-01-17 22:00:00,313.0,4,-11.0,85.0,1027.0,-9.0,cv,1.35,0.0,0.0
2010-01-17 23:00:00,282.0,4,-12.0,78.0,1027.0,-9.0,NE,0.89,0.0,0.0
2010-01-18 00:00:00,282.0,4,-12.0,85.0,1028.0,-10.0,cv,0.89,0.0,0.0
2010-01-18 01:00:00,303.0,4,-13.0,85.0,1028.0,-11.0,NW,3.13,0.0,0.0
2010-01-18 02:00:00,349.0,4,-11.0,85.0,1028.0,-9.0,NW,4.92,0.0,0.0
2010-01-18 03:00:00,407.0,4,-13.0,78.0,1028.0,-10.0,NW,6.71,0.0,0.0
2010-01-18 04:00:00,361.0,4,-13.0,85.0,1028.0,-11.0,NW,7.6,0.0,0.0
2010-01-18 05:00:00,234.0,4,-13.0,85.0,1027.0,-11.0,NE,1.79,0.0,0.0
2010-01-18 06:00:00,149.0,4,-14.0,78.0,1028.0,-11.0,NW,0.89,0.0,0.0
2010-01-18 07:00:00,147.0,4,-14.0,78.0,1028.0,-11.0,NW,4.02,0.0,0.0
2010-01-18 08:00:00,184.0,4,-14.0,78.0,1028.0,-11.0,NW,5.81,0.0,0.0
2010-01-18 09:00:00,161.0,4,-11.0,67.0,1028.0,-6.0,NW,9.83,0.0,0.0
2010-01-18 10:00:00,137.0,4,-10.0,67.0,1028.0,-5.0,NW,11.62,0.0,0.0
2010-01-18 11:00:00,146.0,4,-9.0,63.0,1028.0,-3.0,NW,13.41,0.0,0.0
2010-01-18 12:00:00,144.0,4,-8.0,58.0,1027.0,-1.0,NW,15.2,0.0,0.0
2010-01-18 13:00:00,154.0,4,-9.0,50.0,1026.0,0.0,NW,16.99,0.0,0.0
2010-01-18 14:00:00,173.0,4,-9.0,47.0,1025.0,1.0,NE,1.79,0.0,0.0
2010-01-18 15:00:00,188.0,4,-9.0,47.0,1025.0,1.0,cv,0.89,0.0,0.0
2010-01-18 16:00:00,203.0,4,-8.0,50.0,1025.0,1.0,SE,0.89,0.0,0.0
2010-01-18 17:00:00,233.0,4,-7.0,63.0,1025.0,-1.0,SE,2.68,0.0,0.0
2010-01-18 18:00:00,408.0,4,-7.0,68.0,1025.0,-2.0,cv,0.89,0.0,0.0
2010-01-18 19:00:00,435.0,4,-7.0,73.0,1025.0,-3.0,SE,0.89,0.0,0.0
2010-01-18 20:00:00,403.0,4,-5.0,79.0,1026.0,-2.0,cv,0.89,0.0,0.0
2010-01-18 21:00:00,360.0,4,-5.0,74.0,1026.0,-1.0,NW,1.79,0.0,0.0
2010-01-18 22:00:00,402.0,4,-5.0,74.0,1026.0,-1.0,NW,3.58,0.0,0.0
2010-01-18 23:00:00,358.0,4,-6.0,68.0,1026.0,-1.0,cv,0.89,0.0,0.0
2010-01-19 00:00:00,383.0,4,-4.0,80.0,1025.0,-1.0,NW,1.79,0.0,0.0
2010-01-19 01:00:00,332.0,4,-5.0,74.0,1024.0,-1.0,NW,4.92,0.0,0.0
2010-01-19 02:00:00,274.0,4,-5.0,74.0,1024.0,-1.0,NW,6.71,0.0,0.0
2010-01-19 03:00:00,256.0,4,-5.0,74.0,1023.0,-1.0,NW,8.5,0.0,0.0
2010-01-19 04:00:00,302.0,4,-4.0,80.0,1022.0,-1.0,NW,10.29,0.0,0.0
2010-01-19 05:00:00,330.0,4,-4.0,80.0,1021.0,-1.0,NW,11.18,0.0,0.0
2010-01-19 06:00:00,367.0,4,-4.0,80.0,1021.0,-1.0,NW,12.07,0.0,0.0
2010-01-19 07:00:00,297.0,4,-4.0,80.0,1021.0,-1.0,NW,13.86,0.0,0.0
2010-01-19 08:00:00,331.0,4,-4.0,74.0,1021.0,0.0,cv,0.89,0.0,0.0
2010-01-19 09:00:00,323.0,4,-4.0,74.0,1021.0,0.0,NW,1.79,0.0,0.0
2010-01-19 10:00:00,339.0,4,-4.0,74.0,1021.0,0.0,cv,0.89,0.0,0.0
2010-01-19 11:00:00,301.0,4,-5.0,64.0,1021.0,1.0,NW,1.79,0.0,0.0
2010-01-19 12:00:00,310.0,4,-5.0,64.0,1020.0,1.0,cv,0.89,0.0,0.0
2010-01-19 13:00:00,305.0,4,-4.0,69.0,1019.0,1.0,cv,1.34,0.0,0.0
2010-01-19 14:00:00,313.0,4,-4.0,69.0,1018.0,1.0,NE,0.89,0.0,0.0
2010-01-19 15:00:00,336.0,4,-3.0,69.0,1018.0,2.0,cv,0.45,0.0,0.0
2010-01-19 16:00:00,357.0,4,-3.0,69.0,1018.0,2.0,cv,1.34,0.0,0.0
2010-01-19 17:00:00,485.0,4,-2.0,74.0,1018.0,2.0,NE,0.89,0.0,0.0
2010-01-19 18:00:00,426.0,4,-3.0,74.0,1018.0,1.0,cv,0.89,0.0,0.0
2010-01-19 19:00:00,403.0,4,-3.0,69.0,1020.0,2.0,NW,1.79,0.0,0.0
2010-01-19 20:00:00,374.0,4,-3.0,74.0,1020.0,1.0,NW,4.92,0.0,0.0
2010-01-19 21:00:00,333.0,4,-3.0,80.0,1021.0,0.0,NW,6.71,0.0,0.0
2010-01-19 22:00:00,343.0,4,-3.0,80.0,1021.0,0.0,NW,8.5,0.0,0.0
2010-01-19 23:00:00,364.0,4,-3.0,74.0,1020.0,1.0,NW,11.63,0.0,0.0
2010-01-20 00:00:00,389.0,4,-2.0,86.0,1021.0,0.0,NW,14.76,0.0,0.0
2010-01-20 01:00:00,368.0,4,-2.0,92.0,1022.0,-1.0,NW,16.55,0.0,0.0
2010-01-20 02:00:00,267.0,4,-4.0,86.0,1022.0,-2.0,NW,19.68,0.0,0.0
2010-01-20 03:00:00,71.0,4,-2.0,92.0,1023.0,-1.0,NW,25.49,0.0,0.0
2010-01-20 04:00:00,81.0,4,-3.0,74.0,1023.0,1.0,NW,28.62,0.0,0.0
2010-01-20 05:00:00,51.0,4,-3.0,80.0,1024.0,0.0,NW,31.75,0.0,0.0
2010-01-20 06:00:00,49.0,4,-5.0,59.0,1026.0,2.0,NW,36.67,0.0,0.0
2010-01-20 07:00:00,44.0,4,-9.0,47.0,1027.0,1.0,NW,41.59,0.0,0.0
2010-01-20 08:00:00,45.0,4,-10.0,46.0,1028.0,0.0,NW,48.74,0.0,0.0
2010-01-20 09:00:00,35.0,4,-10.0,46.0,1030.0,0.0,NW,55.89,0.0,0.0
2010-01-20 10:00:00,29.0,4,-11.0,40.0,1032.0,1.0,NW,63.04,0.0,0.0
2010-01-20 11:00:00,27.0,4,-13.0,36.0,1033.0,0.0,NW,71.09,0.0,0.0
2010-01-20 12:00:00,29.0,4,-13.0,36.0,1033.0,0.0,NW,78.24,0.0,0.0
2010-01-20 13:00:00,16.0,4,-13.0,39.0,1033.0,-1.0,NE,8.05,0.0,0.0
2010-01-20 14:00:00,23.0,4,-13.0,39.0,1032.0,-1.0,NW,7.15,0.0,0.0
2010-01-20 15:00:00,28.0,4,-15.0,33.0,1032.0,-1.0,NE,5.81,0.0,0.0
2010-01-20 16:00:00,22.0,4,-14.0,36.0,1033.0,-1.0,NW,5.81,0.0,0.0
2010-01-20 17:00:00,11.0,4,-15.0,36.0,1033.0,-2.0,NW,12.96,0.0,0.0
2010-01-20 18:00:00,25.0,4,-16.0,35.0,1034.0,-3.0,NW,21.01,0.0,0.0
2010-01-20 19:00:00,16.0,4,-17.0,35.0,1035.0,-4.0,NW,28.16,0.0,0.0
2010-01-20 20:00:00,20.0,4,-19.0,27.0,1036.0,-3.0,NW,37.99,0.0,0.0
2010-01-20 21:00:00,20.0,4,-18.0,32.0,1037.0,-4.0,NW,46.93,0.0,0.0
2010-01-20 22:00:00,18.0,4,-19.0,30.0,1038.0,-4.0,NW,55.87,0.0,0.0
2010-01-20 23:00:00,18.0,4,-19.0,32.0,1038.0,-5.0,NW,65.7,0.0,0.0
2010-01-21 00:00:00,17.0,4,-20.0,32.0,1038.0,-6.0,NW,75.53,0.0,0.0
2010-01-21 01:00:00,17.0,4,-20.0,32.0,1038.0,-6.0,NW,85.36,0.0,0.0
2010-01-21 02:00:00,17.0,4,-20.0,34.0,1038.0,-7.0,NW,95.19,0.0,0.0
2010-01-21 03:00:00,15.0,4,-22.0,31.0,1038.0,-8.0,NW,103.24,0.0,0.0
2010-01-21 04:00:00,19.0,4,-23.0,28.0,1038.0,-8.0,NW,111.29,0.0,0.0
2010-01-21 05:00:00,16.0,4,-24.0,28.0,1038.0,-9.0,NW,118.44,0.0,0.0
2010-01-21 06:00:00,18.0,4,-24.0,28.0,1038.0,-9.0,NW,128.27,0.0,0.0
2010-01-21 07:00:00,18.0,4,-25.0,26.0,1038.0,-9.0,NW,138.1,0.0,0.0
2010-01-21 08:00:00,18.0,4,-25.0,24.0,1039.0,-8.0,NW,147.04,0.0,0.0
2010-01-21 09:00:00,26.0,4,-25.0,24.0,1039.0,-8.0,NW,155.98,0.0,0.0
2010-01-21 10:00:00,26.0,4,-22.0,29.0,1039.0,-7.0,NW,160.9,0.0,0.0
2010-01-21 11:00:00,25.0,4,-22.0,29.0,1038.0,-7.0,NE,3.13,0.0,0.0
2010-01-21 12:00:00,24.0,4,-22.0,24.0,1037.0,-5.0,NW,4.02,0.0,0.0
2010-01-21 13:00:00,15.0,4,-21.0,27.0,1035.0,-5.0,NE,3.13,0.0,0.0
2010-01-21 14:00:00,17.0,4,-21.0,25.0,1034.0,-4.0,SE,1.79,0.0,0.0
2010-01-21 15:00:00,15.0,4,-20.0,25.0,1034.0,-3.0,NE,1.79,0.0,0.0
2010-01-21 16:00:00,21.0,4,-21.0,21.0,1033.0,-2.0,NW,4.92,0.0,0.0
2010-01-21 17:00:00,40.0,4,-20.0,23.0,1033.0,-2.0,NW,10.73,0.0,0.0
2010-01-21 18:00:00,51.0,4,-20.0,23.0,1034.0,-2.0,NW,15.65,0.0,0.0
2010-01-21 19:00:00,45.0,4,-19.0,27.0,1034.0,-3.0,NW,21.46,0.0,0.0
2010-01-21 20:00:00,61.0,4,-19.0,27.0,1035.0,-3.0,NW,25.48,0.0,0.0
2010-01-21 21:00:00,72.0,4,-17.0,48.0,1035.0,-8.0,NE,0.89,0.0,0.0
2010-01-21 22:00:00,38.0,4,-18.0,48.0,1035.0,-9.0,NW,1.79,0.0,0.0
2010-01-21 23:00:00,35.0,4,-18.0,48.0,1035.0,-9.0,NW,3.58,0.0,0.0
2010-01-22 00:00:00,29.0,4,-18.0,38.0,1036.0,-6.0,NW,7.6,0.0,0.0
2010-01-22 01:00:00,26.0,4,-20.0,27.0,1037.0,-4.0,NW,17.43,0.0,0.0
2010-01-22 02:00:00,18.0,4,-21.0,27.0,1037.0,-5.0,NW,27.26,0.0,0.0
2010-01-22 03:00:00,15.0,4,-21.0,29.0,1037.0,-6.0,NW,35.31,0.0,0.0
2010-01-22 04:00:00,15.0,4,-20.0,34.0,1036.0,-7.0,NW,42.46,0.0,0.0
2010-01-22 05:00:00,22.0,4,-20.0,34.0,1035.0,-7.0,NW,48.27,0.0,0.0
2010-01-22 06:00:00,21.0,4,-20.0,34.0,1035.0,-7.0,NW,54.08,0.0,0.0
2010-01-22 07:00:00,19.0,4,-20.0,34.0,1036.0,-7.0,NW,59.0,0.0,0.0
2010-01-22 08:00:00,22.0,4,-19.0,37.0,1036.0,-7.0,NW,63.92,0.0,0.0
2010-01-22 09:00:00,25.0,4,-20.0,29.0,1036.0,-5.0,NW,67.94,0.0,0.0
2010-01-22 10:00:00,22.0,4,-19.0,30.0,1036.0,-4.0,NW,75.09,0.0,0.0
2010-01-22 11:00:00,26.0,4,-19.0,30.0,1036.0,-4.0,NW,84.03,0.0,0.0
2010-01-22 12:00:00,32.0,4,-19.0,27.0,1035.0,-3.0,NW,95.21,0.0,0.0
2010-01-22 13:00:00,30.0,4,-18.0,30.0,1034.0,-3.0,NW,105.04,0.0,0.0
2010-01-22 14:00:00,32.0,4,-19.0,25.0,1033.0,-2.0,NW,114.87,0.0,0.0
2010-01-22 15:00:00,30.0,4,-18.0,28.0,1032.0,-2.0,NW,124.7,0.0,0.0
2010-01-22 16:00:00,32.0,4,-18.0,28.0,1032.0,-2.0,NW,133.64,0.0,0.0
2010-01-22 17:00:00,37.0,4,-18.0,28.0,1032.0,-2.0,NW,139.45,0.0,0.0
2010-01-22 18:00:00,49.0,4,-18.0,30.0,1032.0,-3.0,NW,144.37,0.0,0.0
2010-01-22 19:00:00,47.0,4,-17.0,38.0,1033.0,-5.0,NW,149.29,0.0,0.0
2010-01-22 20:00:00,39.0,4,-18.0,32.0,1033.0,-4.0,NW,153.31,0.0,0.0
2010-01-22 21:00:00,35.0,4,-17.0,35.0,1032.0,-4.0,NW,159.12,0.0,0.0
2010-01-22 22:00:00,48.0,4,-17.0,35.0,1032.0,-4.0,NW,164.04,0.0,0.0
2010-01-22 23:00:00,49.0,4,-17.0,44.0,1032.0,-7.0,NW,168.06,0.0,0.0
2010-01-23 00:00:00,24.0,4,-17.0,35.0,1033.0,-4.0,NW,172.08,0.0,0.0
2010-01-23 01:00:00,23.0,4,-17.0,48.0,1033.0,-8.0,cv,0.89,0.0,0.0
2010-01-23 02:00:00,20.0,4,-17.0,38.0,1032.0,-5.0,NW,4.92,0.0,0.0
2010-01-23 03:00:00,19.0,4,-18.0,38.0,1032.0,-6.0,NW,8.05,0.0,0.0
2010-01-23 04:00:00,16.0,4,-18.0,35.0,1031.0,-5.0,NW,12.97,0.0,0.0
2010-01-23 05:00:00,22.0,4,-18.0,38.0,1031.0,-6.0,NW,16.1,0.0,0.0
2010-01-23 06:00:00,24.0,4,-18.0,41.0,1031.0,-7.0,NW,20.12,0.0,0.0
2010-01-23 07:00:00,24.0,4,-18.0,41.0,1031.0,-7.0,NW,24.14,0.0,0.0
2010-01-23 08:00:00,41.0,4,-18.0,38.0,1031.0,-6.0,NW,25.93,0.0,0.0
2010-01-23 09:00:00,23.0,4,-18.0,28.0,1031.0,-2.0,NW,30.85,0.0,0.0
2010-01-23 10:00:00,19.0,4,-17.0,28.0,1031.0,-1.0,NW,38.9,0.0,0.0
2010-01-23 11:00:00,15.0,4,-17.0,26.0,1030.0,0.0,NW,46.95,0.0,0.0
2010-01-23 12:00:00,19.0,4,-19.0,20.0,1029.0,1.0,NW,55.0,0.0,0.0
2010-01-23 13:00:00,17.0,4,-20.0,17.0,1027.0,2.0,NW,63.05,0.0,0.0
2010-01-23 14:00:00,17.0,4,-19.0,19.0,1025.0,2.0,NW,71.1,0.0,0.0
2010-01-23 15:00:00,22.0,4,-19.0,18.0,1024.0,3.0,NW,79.15,0.0,0.0
2010-01-23 16:00:00,,4,-19.0,18.0,1024.0,3.0,NW,86.3,0.0,0.0
2010-01-23 17:00:00,,4,-18.0,21.0,1024.0,2.0,NW,91.22,0.0,0.0
2010-01-23 18:00:00,,4,-18.0,22.0,1024.0,1.0,NW,96.14,0.0,0.0
2010-01-23 19:00:00,,4,-17.0,26.0,1024.0,0.0,NW,100.16,0.0,0.0
2010-01-23 20:00:00,,4,-18.0,24.0,1024.0,0.0,SE,1.79,0.0,0.0
